Flow ID,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
f-103,977.519931722417,364.3734714139467,23.27201137375346,814.2740968429889,2239.4956595605945,6976.395887850313,49.979679938695355,697.0296172084861,6294.306278467567,641.7697029865052,217.8828378848392,67.67061805904251,1598.9405899453104,2297.9534384794683,1182.7461489489433,BENIGN
f-104,131.5857570575617,193.85754996494077,798.1862686669859,435.7044571163274,343.029233213214,160.41192727702176,701.9517725211541,1756.2001326676548,3814.079122335078,42.35379168332157,2689.8976422029496,1379.5735843952966,246.9085488103176,173.75894538627102,548.0899091140085,BENIGN
f-105,1334.7781894797126,161.68187176925295,476.20391493780556,179.71602643137942,988.0189360034059,223.26756461331547,234.81513022695148,28.721261997534548,273.50928506504164,612.7592500462893,4776.896342616767,914.1909611819458,78.53021306924008,238.78603248293973,239.47776325923024,BENIGN
f-106,129.02078741187654,482.196889152827,319.2658485200174,294.8547112405679,163.62308704121094,27.926168141902675,1833.243515438381,2099.313066877869,1270.7384888400695,69.213833099185,98.23273047685834,12515.41411412877,1123.7822641881296,405.4473261255955,534.3631316867629,BENIGN
f-107,268.58308540199386,626.063320748906,3193.078455627907,412.72826563930585,331.022630160276,108.98475725540584,819.9670616819524,340.9847810332049,937.0750212725447,254.6185768055756,229.16602598422773,486.3799378322401,245.0130157555079,703.2198348346252,609.9475513455851,BENIGN
f-108,1105.8502387907986,665.784703653407,1040.274465865659,386.98460039524196,142.56202498929426,165.51081291085873,1642.6723642960071,42.070637284256854,10642.957088981639,2615.9814745513413,2610.5731817257592,197.2219097606561,883.6874292971925,50.76578249796186,1477.5497206569953,BENIGN
f-109,50.76542396140336,268.6606564042011,837.2662193986799,41.9850043258117,1777.9177929451794,440.97995104359904,119.91647365408083,11.000344491672843,182.2141517973253,529.988859396214,3973.4342841185744,77.17209413412156,9467.460417194103,49.79266119242345,114.96333435359934,BENIGN
f-110,679.466799533189,1125.0951357370277,2092.696482056362,250.39007405496758,586.2176968619689,129.74108164472372,258.35536749451046,64.37573143587713,591.2081146867386,55.991938864809875,134.03753130677126,1932.340876175466,560.7954636229567,1935.5517357021047,1978.2763700419796,BENIGN
f-111,536.6159827655692,154.43077907704952,44.009062853662876,431.57736331305665,626.6976654130077,1738.5319102162794,90.83546699850548,1153.6778042306541,97.21798485335488,410.8002064330935,292.8074875343331,265.0611983704936,7151.582034808126,206.24335730050225,1531.2143330154565,DoS Hulk
f-112,197.75325232530014,862.1501966414592,233.55614581507763,287.8259651230044,2058.681434543295,92.7217601268996,173.08287902422447,372.75536800562105,897.4893687509909,66.57610766594556,304.2558690520637,562.8703313259248,230.2713258933233,67.70177470685623,764.9184993686507,DoS Hulk
f-113,275.03303492484383,398.3111915390764,4891.980256695472,655.9705276841554,9355.724015312608,495.38571345569886,1812.6162260865071,862.5046340055777,1256.4567546006542,52.7883118892745,211.5416037993664,2919.172348727207,151.1782961822466,655.7771428703891,211.85250050125248,BENIGN
f-114,439.903510812786,77.34956870436189,109.01258092941903,724.5781655981559,1010.7127392290375,2929.3302832975714,15826.66540037425,208.6410657751824,565.2177790829788,464.60882331374603,51.8184059003696,879.7718369725198,1518.547661458027,644.5610690073314,121.31114483287115,BENIGN
f-115,213.70760503412293,1167.4645372392774,860.5138201663217,110.52606500516805,73.25358462464612,653.8241412350725,101.72163828303654,106.73523665860463,338.4513404124957,5326.704761181036,178.90482160197982,863.2838258892909,6083.9426947731035,1071.469900082376,153.1755595963157,DDoS
f-116,533.3679126227495,625.4281720606755,6396.273244531165,57.18830064334631,175.06985340259516,409.4576005148755,232.77371421140347,245.7454722895594,298.5129797968957,2180.759088151384,2136.745523497034,413.1044669853748,13525.686807372063,539.1267875543076,909.4862288853307,BENIGN
f-117,414.14765905847094,841.8134691039347,469.76866507036914,265.65440932160243,120.94479922920276,63.4792070470793,368.17751278786744,420.03260713259954,996.4209935647691,831.4342136762571,255.34781994155668,488.3479500919741,11237.904179569148,709.0215304571859,4346.22825656659,BENIGN
f-118,2757.65144180483,340.63602200257714,10.210985600986108,1009.2242915700747,965.880801156565,880.2206703799299,814.6240921165784,3725.150865089059,1041.6031103959579,397.7035899440882,356.41495052739555,532.9589961022863,155.56307417868433,163.02701077746468,57.90834959774461,BENIGN
f-119,302.709393230862,2535.470926820918,87.03357508693038,3056.6158371727465,495.11117341053085,247.45580322088787,48.82427773679824,958.8072461682244,2410.6334736684794,290.5953464745966,477.53181034445504,2387.0340988651797,178.92778922108855,2228.883788496811,128.9579653013241,BENIGN
f-120,118.1320431815488,9691.865585929843,3879.3658955030955,1031.2777918038048,76.04954833567498,1764.019875774692,58.93292319591445,1190.032671061737,1377.6606303279855,111.30974465738895,5777.750353200051,671.733869854678,149.26570275563662,650.556332873088,994.1616577399795,BENIGN
f-121,500.26140006888375,296.49046527147647,209.3808093546648,396.6358821002536,1792.016719404005,441.4114623203698,4974.781804260376,1263.3958999448128,783.874245208795,1041.1853944240063,407.7481586863938,9315.454493615349,633.2443784632967,270.29094867812194,381.92937510674557,BENIGN
f-122,525.3139168554455,992.4197715307632,37.30129827130316,305.25860809721536,449.8675832362111,2231.991793718941,38.90620374825452,142.0727379036847,2766.2164583510976,82.63075415881696,1499.2712329060553,431.6857247241309,9941.58444320627,1322.541411480188,1098.0631024026397,BENIGN
f-123,2061.1618142212965,32440.145695144445,9684.06606805631,548.9246910334979,378.4985395373978,1069.0390664598526,236.00266861051574,210.42518802332535,407.3681710105003,146.32078476968394,196.79917519726538,151.38648663914324,301.11114585555947,2339.9397095968798,357.07126089896775,BENIGN
f-124,1098.9753174997434,18962.283028673875,409.9465190515286,499.25118223158347,55.3431556241715,123.34418063306131,490.0513444811777,1465.2896435880118,395.0679560862966,2680.0889949903535,295.5153813380784,339.288221230206,352.90616583304296,820.436121724281,200.98836099406964,BENIGN
f-125,619.0866650108256,408.5312621035983,1519.183937964925,770.5969417562039,760.9692822460632,910.5815400078932,2098.3280840527887,344.00089409080874,84.61259889790301,350.2449248210258,409.55174950743947,996.7868766649597,5759.348706697554,1597.4687719139044,307.65821252047897,BENIGN
f-126,16428.591535160325,132.7091997826463,562.4770933202999,134.2281902894522,4096.051571136982,869.8865851018575,340.33767460225954,438.4545521746027,1248.2036930288732,15957.331303683412,159.34002960991893,212.76248476327856,54.8041779581042,200.25044076364955,132.7347264427596,DDoS
f-127,96.88108850791787,2396.830561210944,699.4336691048229,436.12622357393406,3981.9948528387317,153.34940836117832,260.10670148177223,1225.7758881218474,30.975430685541955,80.24185672214811,315.93568464782135,47.61259683196912,3118.748571856616,1988.6096167445357,102.29070260714988,BENIGN
f-128,187.22257705548643,113.30267062134153,623.6635855435588,4522.91860008955,1115.9350556621525,6492.06911739384,1111.5214502179904,40312.75659528295,2185.5807810333395,347.19324779493724,1171.0559275674013,4424.886773354576,455.9269188805093,1319.3106597979227,1258.8265406581024,BENIGN
f-129,132.70237919633843,82.51256956096266,931.6768008179794,1086.5959902871145,242.86431016873252,1470.6057523380384,568.0713980643079,518.8522503193063,627.1864563765474,73.07756903757478,450.9080542953056,2500.253436258371,283.35544397491896,208.49541880170557,1686.2793502674047,BENIGN
f-130,252.70637363402054,225.10501871637425,6203.795358050575,935.1115460161828,3682.529201872984,74.29590323018866,1259.8830445795095,13809.315185657928,389.18186043703344,810.0416724441085,403.47189698031417,88.3900987231798,199.5959687936762,1363.3215863954658,11674.880459165804,PortScan
f-131,191.781060336096,3212.6196792109286,1293.6301346182731,266.616623445183,75.39970351661432,3071.066092707322,422.11064685975475,1398.6930455472984,29.12849826798911,265.9978381416863,944.3343256626581,2567.669802948216,556.435689225112,200.27022751140893,684.7427468887147,BENIGN
f-132,864.5257893307909,356.7816435977541,60.557469217547116,15.72762600058372,439.52681665147253,2090.733626792684,2878.079767788547,195.04538947377515,45.21165800176723,1111.9339009807854,150.0008171014932,249.77134129274836,528.8464727269434,651.2353105283922,26.915904328066397,BENIGN
f-133,1422.2142087029583,184.8091471436674,689.5187002529499,191.3770639768834,601.707254297674,2216.4526806745935,3171.2613493791273,416.5310533003228,2042.2930346852968,235.19151811512057,1501.9154680372299,295.0084102661019,526.0814679984347,82.62621502669937,188.29166401403174,BENIGN
f-134,69.06391958631693,179.63823912544368,5320.218606191303,215.01378200773422,30.268283184804304,385.6986241356736,1036.4828668733687,86.5694034592259,4292.342750616111,320.67125798402964,440.30170083457926,1492.2774392232102,2452.696519439798,801.4030652762549,1977.4962669117494,BENIGN
f-135,119.25989491481175,171.6050340715309,1708.277732267338,118.68804615680939,385.8339355374777,170.22097149683015,1732.7555558060435,1553.7314512399562,174.4480457033368,240.71615157068652,2314.7672490834275,507.3645966998396,629.4341313734578,585.7281898311832,2828.9618515280067,BENIGN
f-136,587.7000019521217,140.4130513506435,1698.4132473998473,3146.6110298255567,118.59140927040804,838.9546097248048,193.88614870375633,559.8062132242144,1137.4652686396585,75.09379311843864,36.242143726988395,363.1523727896836,142.26087940714515,316.0908795622422,12841.405592631314,PortScan
f-137,1102.959037789017,6235.159584480098,4056.558226418048,377.233923417978,455.5786941869123,382.9326934382675,215.07364674947212,248.77200921706796,226.81100889796485,809.0811221283134,257.66623112392597,281.0404453186196,914.0662412536196,5216.011809332698,1437.996604770148,DDoS
f-138,4429.655390374246,576.5218761189128,8956.48092645297,26.814515040951473,383.22219729963905,492.62025960214345,304.1569979204219,1042.7897897769426,431.0771649763575,255.10518285599588,630.1203918948096,338.84720481920334,314.99638841505487,260.36160247288785,438.91092432053426,PortScan
f-139,13314.846358578983,1169.2418955818152,59979.03905840884,1933.1339953861836,2291.5118602983234,1425.6472970062011,339.5811084406224,285.85475442689733,1733.0196331918069,440.7999128313486,3276.116554258193,104.46518658560254,225.78963008386924,180.52027717936795,384.2302921811715,BENIGN
f-140,663.3424150130771,224.32750013247096,1183.925009475361,132.42428432725362,412.89482866997713,100.93707094299728,709.6687572447004,764.0851405881568,266.36246825175186,788.9766647421554,797.4881574321911,2299.4343378765398,155.44460433890413,774.6965356334451,410.6611499929149,BENIGN
f-141,123.04550618835361,1138.7517938435283,219.4488790929151,722.5789959961457,2165.570465656569,137.9457336971157,1842.9454373152646,349.53709992541576,176.24483042450794,304.44309463236783,6241.597694366938,698.3192974498377,301.9686027118791,816.0020001989014,2640.379099455578,BENIGN
f-142,31.235162490418,481.5456556095795,279.40354701255376,86.64146423122027,406.7022889176069,28.447681074931072,1164.4707434533998,43.0667898380756,2212.071453858227,298.0879219893714,94.54486763902989,243.1841250612173,3807.648584668972,219.48320470319678,1302.0871098865416,DDoS
f-143,556.2699815998909,16.742493324681025,224.01957130898975,418.2200988582172,160.39325349554235,4084.275190407599,279.55150928489024,1244.8332338380703,3328.7071266677603,51.163388597863836,346.4758104966067,566.3377027659316,1734.8228886523814,198.01390377367747,411.58576328911846,BENIGN
f-144,152.08973152235026,77.19918251436957,820.3720092980836,287.20722838712425,299.9863498158732,542.0874804326548,6830.020184756861,65.15185506576456,1494.3492528740053,1781.3701061886654,9307.573019935495,2235.370081792723,102.17793524152475,323.89902613462766,440.6250018531001,BENIGN
f-145,245.07671593209398,45.93638864982448,14.655114588312891,580.4027516425058,80.39213303546589,472.9944486126651,3971.523151603863,540.7041497749648,177.27484554892493,175.0238998937419,139.03417128771508,1102.0993892047545,1215.101486344631,208.01146879592125,651.8605089538655,BENIGN
f-146,1366.6880725367685,27.119674653776503,239.45383236652796,3198.1862570767444,656.7902449559014,629.6637016325433,956.9906077272033,4102.874986396235,2182.0259318279486,988.8551757609414,1284.6828464534544,131.61657418805413,1333.9042635141084,2515.2888626396016,855.5359402599864,BENIGN
f-147,340.71656238606425,422.4520100724379,628.4331585631932,1373.7871187456035,3195.099299231202,831.1609069949885,285.6184639839102,548.8679400546079,1707.6258358264524,6987.696348561701,972.6083056024873,75.42479623803167,567.0859078552056,3168.022752101001,424.42819106114956,DoS Hulk
f-148,8546.378290711944,1978.2083004500882,223.21463233010488,63.845954634831834,7809.023820365558,95.12384777829371,338.7311456892762,156.82252125272407,679.763641322497,1871.0288571475305,560.9705329121076,278.1762549609435,195.0405214899006,410.55926051205887,113.39253117262183,BENIGN
f-149,487.09456405371776,382.4800896674463,4115.260517060483,68.5354029981847,191.29118793565962,373.0849188581214,376.2876082362461,542.5198718909401,472.4609857649105,118.15844323545357,271.93330930026934,433.6697967441572,1876.0578751280823,131.726793511025,2089.4794055667185,BENIGN
f-150,333.49844262463444,1898.2287903867057,1915.1496764667202,964.9405781249828,292.55319447490274,2993.9129955215626,852.6682236913982,689.8599428243541,1052.9489827251532,395.42520896116656,123.5252779045433,91.02123828951069,863.7819432374337,979.2503563472087,56.30314790722677,BENIGN
f-151,116.4212986450352,4424.4586395942815,1899.2889651043217,399.4402289159906,202.16612707609204,7890.087242845386,189.78177863329407,102.93826713035513,402.6149424543449,613.047485852756,3396.345069783538,76.30173871897647,2159.0629223341043,1544.9329909630871,2879.2840574005763,BENIGN
f-152,54.07545934288468,1031.8107947972242,3890.3982549417174,194.43588397894476,520.3680977097287,1319.2091573732898,20.087206725394058,982.7118104370211,237.19716483393984,276.2692679138014,861.1209935008052,502.07893019965996,114.53578404342662,184.32550188577693,40.738987725300035,BENIGN
f-153,225.07428631474446,136.8552236844232,1087.5565611594432,854.2759915495923,637.8024790055892,604.8568186193908,110.16291755574275,1076.6754705197895,1275.9614797606953,205.02950769277703,607.127822497069,162.49761410350672,1107.1930708769005,1019.5713732863408,952.3832228671898,DDoS
f-154,378.21428972251266,756.529210392743,564.0200862149951,288.56919376925435,378.3993754543667,120.76811879222898,374.93115301183815,1259.7575707920846,316.1862376130021,793.3295053818938,245.81526588927392,70.59687920250828,2164.6088255837553,642.1277459910484,1294.9466348831963,BENIGN
f-155,23787.94029429481,967.2500844492398,2085.036329463616,126.7206085360515,1485.625389431657,955.6062448832325,435.57241848313214,1255.3545683199397,340.70894539957925,732.9620519204354,422.1859916759812,1284.86579318895,1326.6935610097694,89.88017072503028,403.5943409277564,BENIGN
f-156,2309.1449293070923,679.7591237957485,431.4394689537348,288.9588956507047,192.40924643951342,333.7440979468762,3042.691447085232,1661.0991075487893,53.76870024378418,266.2544502951227,491.5977122327172,189.01878326716403,32875.23739448982,333.8444224743845,220.04818305984278,DoS Hulk
f-157,1311.973030442607,789.5383793518262,731.6811632234459,1875.0294867479902,1317.3914122428941,790.4749207402081,811.83387256233,223.1181157789865,50.802126666171176,55.429979948503735,651.8736935950816,1603.2272766726453,1624.5746304492084,469.00974414411826,672.9787707560891,BENIGN
f-158,221.5936461276765,5733.817767145231,626.1559868804536,595.7741561330159,769.8513346849986,188.7810455195185,444.8941261423259,1813.1774004071683,2911.8719455999967,697.6055458447804,973.8023394771867,2177.575137711059,549.1938213474748,268.4016662229996,437.2063192724713,BENIGN
f-159,97.32612769214012,208.62468135933256,285.4473076017547,18455.918250355466,397.6467689947867,884.7618440594724,388.04855279433207,218.52595745046906,101.31098304470248,160.64667173733443,157.75357584694524,574.6209663420141,3968.6415110088624,1096.241007500501,1702.3206483545296,DDoS
f-160,126.70478909635598,599.1484379831425,655.8806147749402,180.78505641963451,276.4627331123343,2798.9985965916294,1517.8043433940254,308.34565293317866,578.3058789363731,521.7608235483877,69.41365745252786,1936.1778637339612,65.5814013607287,45.98771964042506,190.8128779170123,BENIGN
f-161,168.97127373184213,639.0650922025274,5891.485756042359,369.37988240558866,7420.49696606813,542.1451173510139,198.7141693756392,22.078108922894437,475.27302148752653,483.66314258684184,446.36500828134325,16.67324446076529,56.5259576556866,13.501155586636784,387.0186180632948,BENIGN
f-162,5188.311981904843,1239.6286799090253,1037.7910193725606,1795.6109181761055,151.34918023640304,729.5787095554958,2637.355559654559,280.8172614604214,373.28779335965794,41.815332878635786,49.567689257983865,442.65793260651014,1207.6166171249342,125.14062612522251,200.6764813159805,BENIGN
f-163,150.55613202682866,3992.937920119671,667.3788471633811,392.24727675337454,576.813973951804,201.33416067478757,109.16824844055635,450.02717064018805,2230.491418585552,444.65469795137733,273.58348060165144,346.9388877136237,2724.5550483480174,566.0579998127563,7490.8623441850805,BENIGN
f-164,1103.4391092112883,155.86168875771762,1824.9990419240514,221.24224331575587,163.97879418429383,192.39429468125442,16172.027397962078,246.64263304046187,487.82866334904156,748.0269677373259,218.97820490142206,624.952073721914,58.450402843674375,8.415308820448677,302.46918902478956,BENIGN
f-165,708.3409310363137,416.5066423884777,4152.451927410195,62.85882811304298,3438.342828332567,2834.8436022343885,646.1287093404417,3319.022801549222,15.616441610985131,866.6046701778513,5162.653032663912,47.10556623535012,5084.410054247184,146.6054140174507,257.62155202325886,BENIGN
f-166,1233.841331355701,800.0261729867356,409.14094327443,218.54643937460867,1169.3362914406293,46636.36471798421,172.59918293872266,99.98705200048353,1474.7316425934841,464.44302934614586,4355.159192517776,378.2963754980007,759.0351091091982,235.32754047369792,210.61601162417222,BENIGN
f-167,640.3027807023373,847.1085609721202,23.102331806814018,111.22521444718244,178.74856353797307,690.1471622286142,1493.0637776950346,205.14201912008505,671.909568562446,37.61401601381055,39.11442212624789,104.92891231944625,4524.526817022448,301.52441549226626,3402.7561392254747,BENIGN
f-168,334.2985723361995,2597.3738195633096,749.9776322194041,50.80892268931952,746.2897966413234,82.36902749368643,743.657750218596,136.20387825508809,2888.0573934860813,1867.7640040087822,6179.681651249314,534.6135760200955,1414.571462165791,11069.447683478009,56.436705103057214,BENIGN
f-169,384.1699253491842,1867.539370360288,28.12421333022001,155.2730826062538,549.6242514282391,159.51945022723453,607.3233898873513,205.09383891460777,3052.600532428355,660.6519834003761,304.9993998977664,394.1450769609848,3128.86656464328,310.874348493575,620.9924389647863,BENIGN
f-170,183.8747401044793,121.32225631478407,14409.832577356705,114.83426731046723,217.03318880125008,743.1820856486024,212.4348289314525,1390.8852244306136,78.588028894752,95.20350941829521,1596.4125170261502,984.5669727292237,14488.56918098443,354.60219567682486,302.7332436493756,BENIGN
f-171,689.0312611661393,3042.1003226357193,494.4117368435122,6086.275320652926,1002.0438675472885,14140.731248513963,183.98819111356212,2377.103843491279,265.15899861228576,156.75504308868472,430.64861347751895,1451.2601344231373,2753.6552313812954,1104.4217004471768,253.66233802577264,DDoS
f-172,233.69569576384686,213.32742554261034,1338.9069134856418,829.9041439439993,643.6573178398259,94.11629877465671,605.9238263580137,173.9988807803965,61.60002174547702,532.43938022668,1334.4118130512704,699.795310792545,232.273587753707,413.87660315010174,781.2734511903496,PortScan
f-173,92.69115785285351,1413.5327904871242,589.3268942332605,136.36632796442987,2152.7033407904337,347.51249284138134,262.52199393666376,169.42171279890297,2499.5402404704664,912.0921548534922,424.0142417165839,1132.8278488995402,102.15314078055404,311.6902405139349,590.1311454878503,BENIGN
f-174,87.04932489524448,437.72197618378794,62.614133791580535,295.22141771343564,2183.4230905089034,510.3610810861278,234.03969045063195,100.62951674994389,1360.2549845258634,224.62774656934465,374.7424936795353,264.96269139640356,203.72300969022473,1226.5677602020503,588.4089699007505,DDoS
f-175,2327.097053989459,246.02194661905548,551.6452965214576,43.38478508076553,2239.2129474526146,1138.5310314235874,246.95597907723848,1934.3806250743535,614.4364241876482,1086.406227317466,39.45409570742327,11941.092638484371,1470.4457554762037,1553.019377821922,550.8578078461882,BENIGN
f-176,2683.586721590219,46.09773277788414,387.4845093225864,1765.7911481607582,531.2672518547855,267.1148422521924,2541.870987006004,1548.7528734855969,2432.4531549559247,46.93106416264855,440.78453646867547,93.44911693013455,497.7122438468335,1902.7058029740042,20275.44342320898,DoS Hulk
f-177,488.8178554230591,328.3639469963996,223.6653605259982,651.1749072432635,433.075466190338,61.77028171544479,324.5799463021301,355.2500259461274,2114.8883921508236,115.47443768093567,3768.580004336045,214.15350404678534,31.117341936038503,2273.4538125784393,495.08071637582304,BENIGN
f-178,349.89531462351533,62.09963539295757,446.5688272795374,1085.6405577056494,186.93872714118083,850.170630704336,274.2450313135879,75.54140861865044,1726.0489536249465,33.87791029203226,303.8291805584666,1189.9068423434846,309.9861434994154,266.32632812088127,363.7063306347296,DoS Hulk
f-179,568.4943459161209,1287.8881759895262,11169.287135202281,605.0157456249162,3079.4906499990107,1555.8155525279042,3048.267710426878,84.09986161134321,1619.1452021703567,137.42988070938358,1650.839482481677,995.5203505464656,1692.0992907769037,1212.7006119470657,146.0347322856256,BENIGN
f-180,12024.273695069682,2490.2818817338557,6326.305309963857,1425.4257679944228,530.4240205195991,365.36258567248814,989.8987996057344,495.0978107192464,697.8581312448764,2464.372823516768,1571.010318383901,724.0546138033636,778.2477621718738,269.4128216353579,286.43542368978524,BENIGN
f-181,524.9268930892142,155.04366901873595,1421.401061279023,65.44235600604868,673.9550805719601,656.0835276463836,936.2462844965632,779.9310373614844,265.31718654191053,4766.476737481691,186.92090149467126,907.2176512157847,2841.7094213523683,1767.8218158479403,1623.5985440318118,DDoS
f-182,246.38302149120312,579.6154642684929,6749.480571020962,90.27374282681984,274.70865761927496,228.2885786996477,783.1108063242625,244.1448329373937,1012.8767194987566,534.5945247466361,2735.6836048598966,85.36392462241781,1035.5315868038474,114.8267373430665,484.1605730226351,BENIGN
f-183,1521.6437622724789,168.93772799039277,2381.1874543079443,945.3868783231925,3332.428922819576,146.21419656496207,302.2322210119093,274.3564318955196,1074.1127879907892,187.51989590563045,425.9636258052318,2716.6599181452525,135.43943259939763,2254.1781875622974,586.9452417149193,BENIGN
f-184,3283.2257737757673,975.1466785712048,2565.801056592795,2996.935286355508,136.43126781667482,1382.5858327715493,1285.7871622202417,2812.8544562732613,320.9338530046822,309.21354395714957,428.2445029074362,315.8700356374929,45.526962810101246,710.8405191897755,3218.3804499112757,BENIGN
f-185,16734.156464372914,3199.6734064733055,34.27055157676905,729.3242247073189,569.2391005861715,642.2611632930484,115.27276971779877,310.7500688786266,264.67463982242367,711.9501315488811,454.30894723490775,1799.1561325841733,920.036322033417,126.18613671099551,401.6320624202414,BENIGN
f-186,502.64357708627534,385.19668955301273,321.7248381765672,384.36366018166296,125.99198881361555,726.6481021453327,197.98914207667806,12690.935208778727,1571.7987190429008,61.832120462983866,438.42067784088346,162.29098181220436,1001.0093227273101,743.0581916202005,778.2142811197928,PortScan
f-187,92.81768213925918,25261.685223217424,1068.5766967298134,28.956059873612418,594.7600584718754,4899.729739265774,413.0547348834636,879.0619339390006,2971.848208042874,202.95839125033473,85.450856195641,548.8812985389824,1141.6208988129088,184.86697678181307,1610.9306851896345,BENIGN
f-188,78.11709827842476,1431.9351629485257,125.99466009587087,35.62556623391463,77.65991334811599,113.77117550798555,157.03310673112034,109.82239598520313,848.0123459439754,2257.180369770682,1951.5012560633654,1561.2600071907993,2157.9288665371723,419.94076483215537,1836.5231894069452,BENIGN
f-189,2925.186501054261,1338.364465010542,326.4774431215764,1486.1233502360558,227.1852596157924,208.0063229856382,452.71761603104557,283.9489441777103,294.1082772381962,115.02481834857227,78.51300140005642,2081.0287044397232,63.2509584482599,224.9880827903986,533.2187287137081,BENIGN
f-190,22984.887053782542,453.455026818468,175.89307964152388,262.5193507649715,30.48275191215732,487.6120053447183,126.65311690220904,345.6984674526485,1432.682232614104,971.3136427393716,2840.123575358565,590.2136222410214,784.2054742468158,343.9531317024932,300.1633197673629,BENIGN
f-191,325.24441442181484,1048.3089401864036,15624.121727498514,734.3310935808742,2712.8813866470914,830.1419749847133,54.971217671492155,128.63592383052338,723.3685167114108,409.86686488702713,2706.196953458899,625.9417758805951,1902.923929306823,1248.5235255223806,851.547841131061,BENIGN
f-192,1628.819001159125,235.90066636900463,991.6283783389637,436.43484489245265,221.34933823406723,1032.526347146389,2836.8504316525173,125.98443563648587,215.54298778052703,2864.8568706778938,1121.3919430582926,113.21288383870434,1370.3852591338189,751.6073018570626,313.15686263630107,BENIGN
f-193,2330.255391620721,380.13611841613505,881.697251463037,463.199404672854,67.64895499585714,1258.783479094767,228.30957328207361,2460.506028813654,12450.365807603148,190.56534317791443,1188.154494262934,376.7708037716537,32.60105584421209,104.53913823771414,34.231603128559485,BENIGN
f-194,106.86273725590094,2781.550606002748,850.5826419196571,1253.0038684583515,1484.348572936142,122.60412034889164,578.5727620438627,124.85677200304195,669.4887213786367,1058.4665484039785,120.34734172008235,324.9916671572191,144.83824184862132,111.97596723487864,793.2743603705154,BENIGN
f-195,816.8399627053509,379.11901907529756,385.79297714043344,475.28885719517154,83.99856555220774,887.3165730880705,108.56873019434512,1471.6261482977445,763.3068326038509,836.751757508108,183.2594298666032,730.9697301354088,86.81534511664984,4138.689319530148,1176.9737121271176,BENIGN
f-196,873.0494112665414,892.9207592510318,511.35677634310474,12116.441137514137,1049.776357946819,494.9251430484661,670.2449011330109,238.9414698613503,3329.777945819861,4246.0405335844525,4151.2728942910835,1322.337647682878,756.0952090723912,609.0038273121327,2274.02047096922,BENIGN
f-197,251.25638012130122,6385.252298260697,97.29800674908572,407.31744128697653,173.94706194263472,1238.4532184610023,2100.4129637043043,391.20542440879984,235.36230485725332,346.7162578331697,175.80283935553885,483.267874937137,662.4810463596003,179.5881232412981,167.8532135241944,BENIGN
f-198,400.95682770853284,822.4318597234911,29.261411241120538,351.2850514348983,2756.9648276609773,646.6266524220562,248.71592128464152,791.7243607533197,362.8108950578504,383.9234645255812,23.885834267336772,636.4986110243377,15.839863144337132,2723.2425944472934,529.2169065127641,BENIGN
f-199,331.5798056806702,2551.3012055737345,483.03898100669966,1446.894223630189,991.7396732753358,4102.402875533985,311.4765175784137,196.7098091069544,89.65897666665573,2522.3412462812416,1388.8045362120542,459.02036234323333,1846.9307719840808,1070.8349226526561,543.1358481633425,BENIGN
f-200,604.915911163654,9868.082219287651,595.1350219964612,124.69502347996071,120.34258555180476,592.49949507135,1459.6591198206522,797.5026648781684,1633.07595141493,208.72152975911297,2442.075902619731,9258.445806577327,3426.0456277033604,190.43451106734338,1519.4128162512454,DDoS
f-201,2184.1417390174233,2027.1333592576489,1721.7861359269632,11817.502141945733,134.22277739186174,1152.5137611638313,45.94592468997524,34.61490468468097,67.57830308692509,420.81162441493603,2954.423520253639,2907.9579905559017,481.82028386400816,169.57471412878382,463.0463911538639,BENIGN
f-202,1233.7749442222782,631.2252564516817,2658.727700584024,632.8978114474972,834.3310335012651,170.80747787514326,4273.730471322162,683.7886414189378,989.7171794895323,544.7346366138903,1402.5083697275095,11.367069384222754,1668.292824947324,306.9313612330093,421.81347689725663,BENIGN
f-203,873.6908127679449,190.88653098322476,20014.33078543985,637.1436264591781,294.460904791735,1986.3547519280426,7577.3617411331115,20.858548214159875,3156.78226449376,11083.585321703182,1705.8582110714744,435.28969912851295,260.34497433766813,270.9067611036171,520.1406635902373,BENIGN
f-204,229.64214406512912,414.89537472001905,121.79894433614957,757.569413953271,329.24066620790995,2093.984512628286,15.680140333078633,307.2875419495828,1918.6091099278444,3011.820083575713,429.8863574956011,8772.545409039201,557.4152033004842,1821.4515050833259,981.2401597778123,BENIGN
f-205,380.51968772471656,789.8680627170671,264.35210829979764,3837.4515653090693,1856.9425690290627,3064.951868104979,358.8828906206476,1124.497538452874,357.6273600639635,359.0929292869287,33.39630455548434,1315.6367141699213,395.2557450960895,8914.322165342908,1744.7124387352544,BENIGN
f-206,146.6609815961572,2818.8502582719366,717.9508804350235,1044.2026867620882,1168.007556781018,2019.527301248455,170.2492537493906,851.2912949742349,1006.0224819037142,470.914620672334,417.1547473825375,232.2677720164123,429.45292940435644,420.76875877042363,162.7802440511483,BENIGN
